epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
373,14565.7,0.74729,0.46881,0.0093,0.82823,0.70229,0.74513,0.60726,0.97511,1.1415,0.01709,0.0026344,0.0026344,0.0026344
374,14601.3,0.74582,0.4804,0.009,0.84918,0.70641,0.74926,0.60917,0.97273,1.1472,0.01703,0.0026146,0.0026146,0.0026146
375,14637.1,0.74094,0.46349,0.00897,0.88852,0.69005,0.75849,0.61771,0.96458,1.14755,0.01679,0.0025948,0.0025948,0.0025948
376,14673,0.75636,0.49328,0.00923,0.88067,0.69055,0.75496,0.61465,0.95757,1.14843,0.0166,0.002575,0.002575,0.002575
377,14708.5,0.7827,0.5028,0.00971,0.88871,0.66286,0.75156,0.61249,0.9517,1.15758,0.01648,0.0025552,0.0025552,0.0025552
378,14744.3,0.76144,0.50323,0.00934,0.82341,0.69329,0.7552,0.61589,0.94007,1.13766,0.01621,0.0025354,0.0025354,0.0025354
379,14779.8,0.75153,0.48488,0.00907,0.81899,0.69516,0.75465,0.61428,0.94513,1.14347,0.01634,0.0025156,0.0025156,0.0025156
380,14815.9,0.73527,0.47944,0.00883,0.81663,0.70174,0.75739,0.61675,0.94367,1.14648,0.01629,0.0024958,0.0024958,0.0024958
381,14851.6,0.75625,0.50176,0.00948,0.81195,0.70358,0.76037,0.61977,0.94001,1.14044,0.01626,0.002476,0.002476,0.002476
382,14887.3,0.75181,0.49971,0.00916,0.89099,0.68103,0.76265,0.62419,0.95136,1.09748,0.01653,0.0024562,0.0024562,0.0024562
383,14923.1,0.74625,0.4774,0.00916,0.82277,0.69149,0.75743,0.62234,0.94778,1.09952,0.0164,0.0024364,0.0024364,0.0024364
384,14958.8,0.74014,0.48757,0.00885,0.81489,0.69671,0.7626,0.62822,0.94149,1.09149,0.01632,0.0024166,0.0024166,0.0024166
385,14994.7,0.7384,0.49103,0.00917,0.79806,0.70407,0.76167,0.6294,0.94827,1.10497,0.01647,0.0023968,0.0023968,0.0023968
386,15030.6,0.74965,0.46479,0.00911,0.81289,0.69367,0.76216,0.62736,0.9532,1.08393,0.01654,0.002377,0.002377,0.002377
387,15066.2,0.74018,0.47997,0.00887,0.84937,0.68499,0.76546,0.63048,0.95233,1.07887,0.01664,0.0023572,0.0023572,0.0023572
388,15102,0.73701,0.49208,0.00918,0.82978,0.68322,0.76343,0.62994,0.94766,1.08333,0.01651,0.0023374,0.0023374,0.0023374
389,15137.7,0.72991,0.47309,0.00918,0.81496,0.68987,0.75958,0.62551,0.9483,1.07679,0.01661,0.0023176,0.0023176,0.0023176
390,15173.8,0.7298,0.45445,0.00863,0.81681,0.68683,0.75796,0.62423,0.95259,1.08223,0.0167,0.0022978,0.0022978,0.0022978
391,15209.5,0.72685,0.4899,0.00896,0.81977,0.6783,0.75881,0.62234,0.95745,1.08444,0.01672,0.002278,0.002278,0.002278
392,15245.2,0.73838,0.48093,0.00906,0.82986,0.67619,0.76114,0.62534,0.95246,1.08801,0.0166,0.0022582,0.0022582,0.0022582
393,15280.9,0.74868,0.49873,0.00899,0.82369,0.6804,0.76061,0.62769,0.95033,1.10211,0.01659,0.0022384,0.0022384,0.0022384
394,15316.7,0.72494,0.472,0.0087,0.91134,0.63811,0.76357,0.62864,0.94758,1.10716,0.0165,0.0022186,0.0022186,0.0022186
395,15353.5,0.73263,0.46691,0.00889,0.84461,0.69169,0.7642,0.63023,0.9406,1.13751,0.01632,0.0021988,0.0021988,0.0021988
396,15389.1,0.73914,0.48723,0.00902,0.84273,0.68504,0.7656,0.63058,0.94316,1.10164,0.01637,0.002179,0.002179,0.002179
397,15424.9,0.72689,0.47242,0.00879,0.87402,0.68499,0.76778,0.63405,0.94111,1.13045,0.01628,0.0021592,0.0021592,0.0021592
398,15460.8,0.73206,0.48165,0.00899,0.88009,0.68735,0.76986,0.63574,0.93668,1.13206,0.01628,0.0021394,0.0021394,0.0021394
399,15496.6,0.73345,0.4609,0.00878,0.83947,0.69126,0.76685,0.63473,0.93628,1.1209,0.01625,0.0021196,0.0021196,0.0021196
400,15532.8,0.714,0.4726,0.0088,0.84475,0.67243,0.76207,0.62931,0.93649,1.13856,0.01631,0.0020998,0.0020998,0.0020998
401,15568.4,0.72877,0.46297,0.00885,0.85422,0.68028,0.75837,0.62594,0.94025,1.15205,0.01645,0.00208,0.00208,0.00208
402,15604.4,0.72319,0.47221,0.00874,0.89453,0.67173,0.75852,0.62709,0.94315,1.15295,0.01653,0.0020602,0.0020602,0.0020602
403,15640.3,0.71688,0.45888,0.00904,0.89047,0.67801,0.76094,0.63026,0.93995,1.14402,0.0165,0.0020404,0.0020404,0.0020404
404,15676.1,0.71403,0.46976,0.00869,0.82436,0.69505,0.75912,0.62846,0.93991,1.13638,0.01647,0.0020206,0.0020206,0.0020206
405,15711.9,0.70831,0.4549,0.00864,0.8933,0.67143,0.76312,0.6299,0.93985,1.15313,0.01651,0.0020008,0.0020008,0.0020008
406,15747.6,0.73032,0.44772,0.00881,0.86991,0.67529,0.75996,0.62762,0.93858,1.1761,0.01652,0.001981,0.001981,0.001981
407,15783.4,0.72651,0.48068,0.00899,0.87145,0.68157,0.76244,0.62883,0.93429,1.17924,0.01645,0.0019612,0.0019612,0.0019612
408,15818.8,0.71803,0.4583,0.00889,0.84821,0.68548,0.76617,0.63152,0.92925,1.17121,0.01634,0.0019414,0.0019414,0.0019414
409,15854.5,0.72728,0.48646,0.00912,0.84431,0.6959,0.76549,0.63276,0.92992,1.16145,0.01635,0.0019216,0.0019216,0.0019216
410,15890.3,0.70831,0.47907,0.00868,0.83856,0.70447,0.77058,0.63506,0.92497,1.14985,0.01628,0.0019018,0.0019018,0.0019018
411,15926.2,0.71258,0.45955,0.00878,0.84558,0.70089,0.77035,0.63475,0.92507,1.14784,0.01619,0.001882,0.001882,0.001882
412,15961.8,0.70716,0.45456,0.00874,0.85903,0.70265,0.77296,0.63725,0.92576,1.12956,0.01623,0.0018622,0.0018622,0.0018622
413,15997.3,0.70788,0.44072,0.00872,0.87696,0.67064,0.76709,0.63282,0.9271,1.12675,0.01623,0.0018424,0.0018424,0.0018424
414,16033.3,0.70982,0.46122,0.00865,0.84104,0.70049,0.77268,0.6363,0.92657,1.13046,0.01624,0.0018226,0.0018226,0.0018226
415,16068.9,0.7117,0.46459,0.00868,0.8553,0.70201,0.7721,0.63486,0.92911,1.11391,0.0163,0.0018028,0.0018028,0.0018028
416,16104.5,0.70334,0.44507,0.00851,0.85043,0.70227,0.77284,0.6355,0.93189,1.10865,0.01639,0.001783,0.001783,0.001783
417,16139.9,0.69766,0.44935,0.00876,0.85742,0.70044,0.77225,0.63577,0.93679,1.11713,0.01649,0.0017632,0.0017632,0.0017632
418,16175.6,0.70761,0.45099,0.0086,0.86805,0.69837,0.76895,0.63257,0.93598,1.13952,0.01643,0.0017434,0.0017434,0.0017434
419,16211.4,0.72698,0.46517,0.009,0.87262,0.69876,0.76783,0.63107,0.93607,1.14179,0.01645,0.0017236,0.0017236,0.0017236
420,16247.2,0.70551,0.444,0.00848,0.87511,0.69993,0.77075,0.63509,0.93088,1.1367,0.01629,0.0017038,0.0017038,0.0017038
421,16283.1,0.71153,0.4537,0.00855,0.85861,0.69837,0.76861,0.63316,0.93017,1.13708,0.01627,0.001684,0.001684,0.001684
422,16318.7,0.7072,0.46834,0.00863,0.87359,0.69417,0.76791,0.63377,0.92778,1.14722,0.01626,0.0016642,0.0016642,0.0016642
423,16354.5,0.69036,0.46135,0.00831,0.87578,0.68875,0.76574,0.63132,0.92826,1.1482,0.0163,0.0016444,0.0016444,0.0016444
424,16390.1,0.69793,0.42859,0.00821,0.87597,0.69029,0.7668,0.63225,0.92714,1.14346,0.01626,0.0016246,0.0016246,0.0016246
425,16425.8,0.70552,0.47126,0.00838,0.88844,0.68717,0.76894,0.63412,0.92707,1.13906,0.01627,0.0016048,0.0016048,0.0016048
426,16461.7,0.71023,0.45151,0.0086,0.8721,0.68594,0.76636,0.63203,0.92845,1.13949,0.01629,0.001585,0.001585,0.001585
427,16497.6,0.69757,0.43092,0.00852,0.86524,0.69649,0.76287,0.63107,0.93074,1.13951,0.01637,0.0015652,0.0015652,0.0015652
428,16533.4,0.69587,0.44779,0.00849,0.87598,0.69381,0.75945,0.62963,0.93347,1.14668,0.01642,0.0015454,0.0015454,0.0015454
429,16569.2,0.69034,0.44429,0.00848,0.87574,0.70479,0.76312,0.63017,0.93221,1.15019,0.01642,0.0015256,0.0015256,0.0015256
430,16605,0.72041,0.48285,0.00886,0.86775,0.69988,0.76357,0.63052,0.9339,1.13825,0.01641,0.0015058,0.0015058,0.0015058
431,16640.6,0.70068,0.45121,0.00856,0.87196,0.69825,0.76817,0.63313,0.93159,1.12993,0.01638,0.001486,0.001486,0.001486
432,16676.4,0.68781,0.4664,0.00814,0.86839,0.69805,0.76798,0.63272,0.92675,1.13005,0.01628,0.0014662,0.0014662,0.0014662
433,16712,0.6912,0.44108,0.00832,0.87172,0.70241,0.76764,0.63368,0.93109,1.12456,0.01639,0.0014464,0.0014464,0.0014464
434,16747.8,0.69891,0.45358,0.00833,0.86252,0.69862,0.76868,0.63365,0.93022,1.11987,0.01637,0.0014266,0.0014266,0.0014266
435,16783.5,0.68271,0.4328,0.00828,0.86875,0.69666,0.77038,0.63517,0.93241,1.12573,0.01642,0.0014068,0.0014068,0.0014068
436,16819.2,0.68659,0.43113,0.00849,0.87116,0.69377,0.76608,0.63345,0.93212,1.13361,0.01636,0.001387,0.001387,0.001387
437,16855,0.6912,0.44009,0.00834,0.86897,0.69995,0.76687,0.63416,0.93354,1.1344,0.01644,0.0013672,0.0013672,0.0013672
438,16890.7,0.68221,0.42334,0.00824,0.87123,0.69397,0.76882,0.63571,0.93479,1.14452,0.01646,0.0013474,0.0013474,0.0013474
439,16926.6,0.68331,0.43348,0.00834,0.87758,0.69939,0.76869,0.63519,0.93505,1.13961,0.01646,0.0013276,0.0013276,0.0013276
440,16962.5,0.67546,0.43041,0.00829,0.87151,0.70038,0.76967,0.63706,0.93759,1.13697,0.01653,0.0013078,0.0013078,0.0013078
441,16998.3,0.67541,0.43074,0.00818,0.87589,0.70046,0.77056,0.63831,0.93528,1.14244,0.01651,0.001288,0.001288,0.001288
442,17034.2,0.68538,0.44316,0.00843,0.86725,0.70096,0.77048,0.63618,0.93402,1.14606,0.01647,0.0012682,0.0012682,0.0012682
443,17069.7,0.67002,0.44159,0.00807,0.86751,0.69663,0.76902,0.63604,0.93196,1.14235,0.0164,0.0012484,0.0012484,0.0012484
444,17105.1,0.69177,0.44131,0.00846,0.87625,0.69767,0.76681,0.63437,0.93092,1.14304,0.01636,0.0012286,0.0012286,0.0012286
445,17141.2,0.6854,0.43734,0.00837,0.86745,0.69768,0.76744,0.63383,0.92967,1.14095,0.01636,0.0012088,0.0012088,0.0012088
446,17176.9,0.67721,0.44022,0.00826,0.86211,0.70334,0.76666,0.63294,0.93224,1.13906,0.01642,0.001189,0.001189,0.001189
447,17212.5,0.67576,0.43487,0.00843,0.87951,0.69696,0.76707,0.63407,0.93058,1.13714,0.01637,0.0011692,0.0011692,0.0011692
448,17248.4,0.66656,0.40242,0.0078,0.86904,0.70005,0.76612,0.63565,0.93337,1.1456,0.01646,0.0011494,0.0011494,0.0011494
449,17284.4,0.69791,0.45452,0.00852,0.86722,0.70119,0.76269,0.63587,0.9352,1.14776,0.01647,0.0011296,0.0011296,0.0011296
450,17319.5,0.68585,0.43157,0.00837,0.86863,0.69366,0.76514,0.63835,0.9348,1.14587,0.01647,0.0011098,0.0011098,0.0011098
451,17355.3,0.67688,0.42329,0.0082,0.87602,0.69095,0.76433,0.63862,0.93524,1.14764,0.01647,0.00109,0.00109,0.00109
452,17391.1,0.67328,0.42454,0.00807,0.88209,0.68644,0.76793,0.64,0.93723,1.1403,0.01653,0.0010702,0.0010702,0.0010702
453,17427,0.68486,0.41443,0.00833,0.87844,0.67975,0.76918,0.63965,0.93523,1.14355,0.01653,0.0010504,0.0010504,0.0010504
454,17462.6,0.69924,0.44677,0.00844,0.85668,0.69748,0.76825,0.63888,0.93673,1.14865,0.01654,0.0010306,0.0010306,0.0010306
455,17498.5,0.65528,0.41444,0.00798,0.86731,0.68954,0.76538,0.63619,0.94037,1.14987,0.01661,0.0010108,0.0010108,0.0010108
456,17534.4,0.65812,0.4163,0.00795,0.82914,0.70332,0.7638,0.63761,0.93796,1.15174,0.01657,0.000991,0.000991,0.000991
457,17570.1,0.65793,0.42299,0.00817,0.82817,0.70437,0.7669,0.63633,0.93797,1.15236,0.0166,0.0009712,0.0009712,0.0009712
458,17605.8,0.66612,0.41626,0.00807,0.826,0.70473,0.76342,0.6365,0.93765,1.15958,0.0166,0.0009514,0.0009514,0.0009514
459,17641.5,0.65377,0.41381,0.00779,0.82928,0.70165,0.76443,0.63727,0.93565,1.16061,0.01654,0.0009316,0.0009316,0.0009316
460,17677.5,0.67032,0.42307,0.0081,0.82948,0.70858,0.76337,0.6361,0.93588,1.16703,0.01653,0.0009118,0.0009118,0.0009118
461,17713.5,0.66662,0.42968,0.00826,0.83868,0.70781,0.76334,0.63672,0.93472,1.17577,0.0165,0.000892,0.000892,0.000892
462,17749.5,0.65544,0.42046,0.00816,0.84308,0.69505,0.76293,0.63617,0.93399,1.1767,0.01645,0.0008722,0.0008722,0.0008722
463,17785.6,0.67184,0.43573,0.00831,0.82649,0.70659,0.75915,0.63425,0.92937,1.1854,0.01629,0.0008524,0.0008524,0.0008524
464,17821.1,0.65673,0.40391,0.008,0.81993,0.7014,0.75853,0.63353,0.93406,1.1746,0.01641,0.0008326,0.0008326,0.0008326
465,17856.7,0.66898,0.43779,0.00817,0.81733,0.69803,0.75802,0.63148,0.93304,1.17317,0.01639,0.0008128,0.0008128,0.0008128
466,17892.6,0.6731,0.44777,0.00816,0.82559,0.70437,0.75728,0.63035,0.93363,1.16755,0.01639,0.000793,0.000793,0.000793
467,17928.2,0.65947,0.4279,0.00779,0.82652,0.70701,0.75795,0.6303,0.93417,1.16708,0.01645,0.0007732,0.0007732,0.0007732
468,17964,0.67697,0.41219,0.00823,0.87696,0.68888,0.76091,0.63244,0.93182,1.16549,0.01638,0.0007534,0.0007534,0.0007534
469,17999.8,0.66209,0.42778,0.00821,0.82405,0.70896,0.75718,0.63079,0.93086,1.1633,0.01631,0.0007336,0.0007336,0.0007336
470,18035.4,0.66649,0.42738,0.00797,0.82155,0.70649,0.76066,0.63465,0.93011,1.16399,0.01628,0.0007138,0.0007138,0.0007138
471,18071.2,0.65808,0.41638,0.00788,0.82061,0.70606,0.76036,0.63471,0.93046,1.15918,0.01627,0.000694,0.000694,0.000694
472,18107.1,0.65009,0.40374,0.00793,0.8293,0.7048,0.76151,0.63523,0.92444,1.16888,0.01612,0.0006742,0.0006742,0.0006742
473,18142.8,0.65395,0.4237,0.00804,0.83093,0.71,0.76331,0.6365,0.92354,1.1723,0.01611,0.0006544,0.0006544,0.0006544
474,18178.7,0.65719,0.41346,0.00787,0.82879,0.70527,0.76296,0.63339,0.92749,1.16809,0.01623,0.0006346,0.0006346,0.0006346
475,18214.6,0.65699,0.41715,0.00798,0.87901,0.66556,0.76276,0.63364,0.92913,1.1712,0.01623,0.0006148,0.0006148,0.0006148
476,18249.9,0.65017,0.42271,0.00793,0.88201,0.6641,0.76171,0.63379,0.93014,1.1751,0.01626,0.000595,0.000595,0.000595
477,18285.7,0.66564,0.42005,0.00804,0.81452,0.70591,0.7608,0.63204,0.93031,1.17608,0.01626,0.0005752,0.0005752,0.0005752
478,18321,0.64463,0.40335,0.00782,0.80687,0.71164,0.76016,0.63153,0.93319,1.17689,0.01631,0.0005554,0.0005554,0.0005554
479,18356.7,0.65832,0.40462,0.00778,0.88368,0.66243,0.76115,0.63194,0.93218,1.17537,0.01632,0.0005356,0.0005356,0.0005356
480,18392.5,0.64774,0.39685,0.00758,0.8759,0.68664,0.76396,0.63383,0.93138,1.17183,0.01636,0.0005158,0.0005158,0.0005158
481,18428.3,0.64651,0.40795,0.00792,0.87998,0.66112,0.76097,0.63146,0.92974,1.17175,0.01628,0.000496,0.000496,0.000496
482,18464.2,0.64852,0.41189,0.0077,0.87403,0.6646,0.76147,0.63122,0.93077,1.16601,0.01635,0.0004762,0.0004762,0.0004762
483,18500,0.6533,0.43618,0.00798,0.88066,0.65936,0.76093,0.63132,0.93228,1.16453,0.01637,0.0004564,0.0004564,0.0004564
484,18535.7,0.64338,0.39563,0.00781,0.87779,0.66057,0.76178,0.63171,0.93005,1.16412,0.01634,0.0004366,0.0004366,0.0004366
485,18571.4,0.64371,0.41575,0.00769,0.88542,0.66127,0.76176,0.63261,0.93098,1.16071,0.01634,0.0004168,0.0004168,0.0004168
486,18607.2,0.65182,0.42333,0.00794,0.89045,0.65712,0.76163,0.6329,0.9294,1.16301,0.01628,0.000397,0.000397,0.000397
487,18642.7,0.65531,0.42207,0.00781,0.89233,0.65637,0.76263,0.63336,0.92911,1.16372,0.01628,0.0003772,0.0003772,0.0003772
488,18678.2,0.64445,0.40151,0.00783,0.86558,0.69631,0.76523,0.63584,0.92816,1.16594,0.01627,0.0003574,0.0003574,0.0003574
489,18714.4,0.64976,0.41303,0.00777,0.85851,0.70465,0.76524,0.63517,0.92897,1.16919,0.01626,0.0003376,0.0003376,0.0003376
490,18750.1,0.64924,0.40671,0.00755,0.85753,0.70387,0.76189,0.63532,0.92768,1.17214,0.01625,0.0003178,0.0003178,0.0003178
491,18785.7,0.58887,0.31838,0.00959,0.86288,0.70789,0.76482,0.63557,0.92491,1.17417,0.01615,0.000298,0.000298,0.000298
492,18819.8,0.55427,0.2711,0.0088,0.8622,0.70775,0.76011,0.63355,0.92448,1.17583,0.01614,0.0002782,0.0002782,0.0002782
493,18853.6,0.53612,0.2588,0.00842,0.86726,0.70093,0.76276,0.63264,0.9247,1.1782,0.01613,0.0002584,0.0002584,0.0002584
494,18887.6,0.52043,0.24697,0.00828,0.87052,0.69549,0.76207,0.63092,0.9277,1.17745,0.01619,0.0002386,0.0002386,0.0002386
495,18921.7,0.5158,0.23761,0.00832,0.87624,0.69335,0.76193,0.62968,0.92742,1.17959,0.01616,0.0002188,0.0002188,0.0002188
496,18955.7,0.51359,0.23273,0.008,0.88192,0.68417,0.75829,0.62711,0.92651,1.18155,0.01617,0.000199,0.000199,0.000199
497,18989.9,0.51215,0.24335,0.00805,0.88186,0.68844,0.75773,0.62665,0.92958,1.18549,0.01622,0.0001792,0.0001792,0.0001792
498,19023.8,0.49783,0.22469,0.00787,0.88336,0.68484,0.75763,0.62534,0.92923,1.1877,0.01622,0.0001594,0.0001594,0.0001594
499,19057.9,0.49986,0.22238,0.00805,0.87865,0.68146,0.75493,0.62362,0.93117,1.19338,0.01624,0.0001396,0.0001396,0.0001396
500,19091.8,0.50102,0.22817,0.00793,0.87826,0.69916,0.75508,0.62221,0.93427,1.19526,0.01634,0.0001198,0.0001198,0.0001198
